x,y,z,Position,clusters,company
11.784816,-1.8235288,-7.892657,Profesional independiente,6,Banco Unión S.A.
10.833254,8.880558,1.8506149,Ing. Postventa,13,Millicom
5.270748,-3.6070073,10.339441,Jefe de  Desarrollo de Sistemas y Base de Datos,3,Atelier Puro Humo
9.474791,12.036551,-3.8311715,Propietario,13,KAUFmann
-2.2188034,9.799152,6.5614276,Ing. de Software,17,Santiago Segura
-19.83789,-3.9892662,-5.23292,Software developer,5,TotalEnergies
-9.4410925,-6.4688387,-6.203959,Technical Director,8,Farmacorp
-14.973312,0.32434472,-10.239557,Sales Manager,16,Grupo Industrial Roda S.A.
6.3787,-11.42929,-8.524156,Administrador de centro de distribución. ,14,TOYOSA S.A
15.655785,-4.061503,1.8197876,Subgerente de Banca Institucional,6,
5.0751586,-2.9633284,-0.9564747,Consultora en Marketing Estratégico,3,BBVA España
-19.194452,5.5247803,1.3994823,Sr Software Developer,15,Aldeas Infantiles SOS Internacional
9.695109,-0.75285876,-0.5834513,Docente de la carrera de Ingeniería Financiera ,6,Industrias Ferrotodo Ltda.
-8.0655155,2.7162719,-3.3062892,Solutions Manager,7,ASIA CARGO GROUP
2.192136,-12.440175,-2.293896,Servicios de consultoría,3,ROHO Homecenter
-20.468168,1.8617516,-3.4298885,Senior Software Engineer,15,Renacer SRL
7.649592,-11.027857,5.1585608,Analista Senior Mejora Continua,19,EL DEBER 
-1.2895385,5.152938,2.8607647,Instructor,17,Venum Bolivia
1.1719962,2.2573564,-4.279263,CEO HEADHUNTER BOLIVIA,4,DETEKTA SRL.
12.597742,-1.8551431,-9.180229,Personal docente,6,Unilever
2.6812396,1.5002909,0.678989,Supervisor de Almacenes FO / PTN,4,Ketal S.A.
10.52471,8.212085,7.704284,Coordinadora de Capacitación y Gestión de RRHH,10,Tigo Bolivia
10.453364,5.7173247,0.5012627,Chargé de clientèle,11,Farmacias Chávez
-3.665048,7.9611564,-6.0993123,CMO Manager Mkt,17,Soluciones de Logística Integral SLI
15.403229,-1.1081442,-9.462497,DOCENTE TITULAR,6,NUEVA LINE DE PRODUCCION FANCESA
-14.034398,10.908094,3.6265843,Freelance Programmer,2,Eventi Bolivia S.R.L
18.056448,0.2862311,6.0855656,Encargado de Nuevas Tecnologias,18,"TRUEXTEND, Inc."
-20.468168,1.8617516,-3.4298885,Senior Software Engineer,15,DC Consultants
-10.36543,4.6987906,-8.2671,Overseas Sales Manager,16,Banco Fassil S.A.
4.525179,-10.346297,-9.884587,Director de operación,14,FacturaSolutions.com
-3.4753182,14.288081,2.9431663,Export Manager,17,Grupo Venado S.A.
11.318011,5.1292663,1.5756607,Epidemióloga,0,Cemter
-24.224457,-5.6615963,7.9960914,Data Engineer,5,Kodak Alaris
21.784939,-2.130664,3.6347384,Jefe de Mantenimiento,18,Universidad San Francisco Xavier de Chuquísaca
-3.7963147,9.481243,-5.4554296,Scrum Master,17,STRATEGIA 360
-15.640625,6.0662546,2.9474866,QA & Support Engineer,15,Banco Fassil S.A.
-17.741312,-2.2941601,0.49312326,Business Analyst,1,Mondelēz International
-11.405616,-1.8238106,4.653819,Business Intelligence Consultant,1,Desde Adentro Coaching
5.7585893,-0.53930676,6.266667,Ingeniera en Sistemas Soporte IT in Tropical Tours,11,Perla Del Norte Bienes Raíces
-9.881985,-9.646284,-6.032586,Chief Technology Officer,8,ERS Studio & Publicidad
-11.834015,4.850927,-12.475051,Brand Manager,16,Super Camba Cemento Ltda.
-9.352202,-4.50346,5.7867985,"PM,Data Architect",1,KA Arquitectos
1.8363931,-5.8840113,5.172062,Especialista de Business Intelligence,3,Grupo Sion
-10.039622,-1.0987912,-1.9014425,Senior Software Developer Team Lead,7,Barrientos Lawyers Corporation
-9.511934,-3.768681,-2.486843,"Development Supervisor, PMP",8,Lithium Economics Analyses
-14.909651,7.072147,4.1737,Software Test/Integration Engineer,2,INSERTEC LTDA
-18.291534,4.094799,0.4109073,Senior Software Quality Engineer,15,GASFUSION
-7.3981905,7.1752276,-2.3472106,Product Architect and Team Lead,7,Tigo Bolivia
-0.07144658,11.971816,0.3254679,Lider Team,17,IncluIT
-5.4004025,-0.20533419,1.4739231,Developer,7,Wood
-19.058935,5.3407974,1.5535543,Sr. Software Engineer,15,First Point Group
-2.6257477,11.496565,-8.961345,co-founder MyPoint.click,13,Acelcel slu
-18.277794,4.073142,0.37854874,Senior Software QA Engineer,15,Fabrica de Alimentos Alina SRL
-9.487164,-0.03438379,-2.011656,Engineering Team Lead,7,ALETI Federación de Entidades TI Iberoamérica
-8.220908,14.341595,4.6474066,React Native Engineer,17,Grupo Raza
-5.637178,3.5615563,-15.381191,Cofundador - CEO,4,PedidosYa
3.9090278,8.906409,-2.81184,Gerente General de Lizzie Palenque & Partners,13,Kimberly Clark
8.05277,9.613677,1.214734,Doctorado & Maestrias,13,Arion Firma Legal
7.628857,-9.364747,7.3689384,Analista y desarrollo de Sistemas,19,Tigo Bolivia
24.788944,-2.6293893,1.021636,Jefe Comercial DIN,18,Parque Industrial Latinoamericano
-11.344759,9.885142,5.0371857,Java Sofftware Architect,2,grupo donal
13.328289,-12.236602,-4.8434215,Gerente Administrativo y Financiero,19,Universidad Franz Tamayo
12.658308,-3.7987478,-4.7018433,MEDICO LABORAL ,6,Profissional autônomo
21.122732,-1.5446796,3.4391265,Jefe de Capacitación,18,Ferrero
20.376686,-4.031497,4.4175544,Jefe mejora continua y procesos,18,Opal Ltda.
-10.351482,8.808868,-7.7167215,Category Trade Marketing Manager,7,Arranjos Express
4.3846908,0.3873188,9.078382,Analista de Implantación de ERP,11,Metro Cuadro
11.832244,4.416426,-9.644294,Gerente general,10,Logicalis
7.23226,-9.916421,-5.973465,Supervisora de Banca Seguros,14,CloudBit SRL
-9.934104,5.880843,1.1230454,Senior Information Technology Recruiter,2,Molino Andino SA
-13.0295315,3.0376914,-10.388071,Executive Branding Admissions Manager,16,Banco Nacional de Bolivia S.A.
-3.6234405,-6.780901,-7.1136265,administrador,8,Infocal Santa Cruz
-3.4562163,1.6345187,-7.326631,Country Manager ,4,Millicom (Tigo)
-15.256584,4.7414823,-2.264123,Solutions Architect,7,Tie Break Training 
-0.8306128,14.576624,5.1651726,Move Latam- Transformation & Integration,17,Cerámica Gladymar S.A.
-15.792497,4.7143373,-9.08042,Marketing Director - Consulting ,16,MAC SA
2.5342379,1.8786622,3.9663932,Consultor experto en inversiones y desarrollo de negocios,3,"Upgrade, Inc."
11.587493,-4.4331,5.296873,Ingeniero de Procesos,6,Millicom (Tigo)
0.43445697,9.223355,-3.4635127,Owner,17,Millicom (Tigo)
10.453983,6.9120636,5.3298388,Diseño de Páginas Web,11,Caja de Salud de la Banca Privada
5.023589,-5.9293823,2.5426693,Responsable Soluciones de Servicios,3,LA BOLIVIANA CIACRUZ SEGUROS
4.8651304,6.507856,-4.09594,Cofundador,13,NielsenIQ
12.011743,4.4654016,-10.419008,Gerente General,10,Talavera y Asociados SRL
24.348555,2.8378642,-3.6899147,Gerente Comercial,18,Plaptech
3.7866576,-2.1613808,2.5534666,B2B Ingeniero de Soluciones Corporativas,3,珠海丽日帐篷有限公司
-9.12496,-8.978135,-4.8099756,Executive Director @Futuralab,8,YPFB ANDINA S.A.
13.513035,-4.5549445,-5.219809,Decorador de interiores,9,Be Relevant Bolivia (Relevant Comms Ltda.)
11.777366,4.4532495,-9.154595,Gerente General,10,Asesoramiento en Informática y Redes
9.255823,-5.310533,-5.7693977,Socio Fundador/Gerente General,19,Ruicons
-6.989814,7.9101934,5.159379,Financial Language Analyst,2,AEGEA SRL (Representante de HURUM)
21.739985,4.239519,1.2291915,Gerente técnico,0,telecel s.a tigo
11.785017,-1.824589,-7.8931465,Profesional independiente,6,UNIVERSIDAD NUR LA PAZ
21.676666,-2.0659695,-1.0451458,Gerente Comercial Nacional VC,18,Eurochronos SRL
-10.426398,-3.3686254,-2.5698304,Global Information Technology Project Manager,16,Crediseguro S.A.
12.074505,4.05545,-8.859971,Gerente General,10,Red Uno de Bolivia
15.129376,-1.2704991,-2.4460816,Coordinador de calidad,6,Baker Hughes
-0.9613007,4.850669,3.1511724,Professor,17,PROFESIONALES EN TALENTO S.R.L
9.785906,-11.936106,-8.053938,Administradora de Empresas,14,Millicom (Tigo)
-11.04959,2.80151,-7.0717754,B2B Account Executive ,7,Grupo Venado
18.952412,8.408138,4.1519537,Gerente de Ventas.,0,Grupo Fair Play
-3.4611537,11.865189,-9.014519,CORPORATE LEGAL DIRECTOR - Founder Lawyer,13,Namastee Pastelería
-7.8614297,3.9508429,-7.8318977,Corporate Affairs and Legal Manager,4,Millicom (Tigo)
-15.632004,5.2551394,-2.154572,Product Architect,7,SUGAR PINK
12.713676,3.6126533,-9.847584,Gerente General,10,Autónomo
13.108994,3.323633,-8.852295,Gerente General,10,Indatta
-4.5134883,12.58773,2.4907126,Supply Chain Network Capacity Leader,17,Strategic Talent
7.3416686,2.264166,3.590819,Jefe de Sucursal en Celina Urbanizaciones ,11,CENTURY 21®
-10.748909,11.757028,-3.1168325,Outsourcing,7,"DIAGNOSIS, Instituto de Medicina"
25.317375,3.249608,-3.0987136,Gerente Comercial,18,DB Schenker
-16.69457,0.40295553,-6.7125044,customer service operator,16,Digital Business Consulting
14.355566,-6.0419016,1.8719157,Periodista y Comunicadora Social,6,Tigo Bolivia
4.1599336,6.105457,1.4592462,Ingeniero,13,Carteleras.com
11.326846,-5.060887,6.4293537,Ingeniero de Sistemas,6,HUMAN VALUE BOLIVIA
21.05907,-4.24707,-5.1237416,Asesor comercial,9,Unilever
-3.8657525,13.361633,3.2044222,Field Controller,17,CREDINFORMS
-0.7106338,13.525667,-7.2560263,Founder,13,University of Arizona
-13.1606,6.5369344,3.5705533,Lead - Staff Quality Engineer ,2,Cervecería Boliviana Nacional
-10.72461,6.5822277,-11.6743355,Brand Manager - Prost,16,Revista Cool Srl
19.470222,-5.277258,0.89517057,Jefe Regional de ventas Santa Cruz,18,Grupo Cobra
12.809666,3.2189164,5.0777874,"Seguridad física, Patrimonial, Seguridad industrial y Medio ambiente, Servicios Generales",0,MABET S.A.
15.148079,5.666079,1.9293908,Gerente PSA Bolivia,0,HOTEL CAMINO REAL
-8.410877,-6.596718,-12.607644,Director,8,Gap Inc.
-3.81852,-8.45723,-3.2406104,Consultor,8,Gutiérrez & Cia 
12.41046,1.1677853,-2.161195,Gerente General Sucursal Equipetrol,6,FONPLATA
16.66111,-0.44968158,-2.983735,Coordinador de Ventas Cochabamba - Sucre,6,Contract Workplaces
-8.564937,10.765206,-4.8769298,Manufacturing Excellence Manager,7,QUAN  Ventures
12.70202,-12.507828,-4.441968,Gerente de Administración y Finanzas,19,Grupo Venado
8.451136,1.5586189,2.2423007,Fiscal SGI para Petrobras Bolivia,11,Bisa Seguros y Reaseguros S.A
3.4021413,0.81688905,6.5161633,Líder de Servicios Digitales,11,Alianza Seguros S.A.
-21.397171,-3.4545693,-3.5723364,Software Architect,5,Burga Fast Food and Coffee
-12.274511,4.2425094,-6.5872965,Assistant Sales/ Visual Merchandising,7,Seguros Viafina
-12.273102,0.7628502,0.13465945,Quality Assurance Manager & Automation advisor,15,Century 21 Business
-8.342301,9.038046,-5.4712563,Customer Success Manager,7,Wayslo
21.34913,4.844411,0.9354774,Gerente de TI,0,Remax
4.6722355,-8.814074,-7.0830717,Supervisor de planificación de medios de comunicación,14,Grupo Empresarial Lafuente
4.3264484,-9.028791,-1.2483209,Consultor de gestión empresarial,3,Hospital General San Juan de Dios de la Ciudad de Oruro
-13.000593,-4.189081,-7.20508,Operations Manager,16,Abbott
6.5739126,-2.4999242,-4.126389,Jefe Nacional de Trade Marketing,3,Imprenta Ingavi
-4.0007277,6.0532894,-0.69791347,Startup Mentor,7,INSERTEC LTDA
1.7917347,3.921251,-0.37019742,Gerente Broker,4,Accenture Brasil
6.7874146,-2.795037,-4.212061,Jefe Nacional de Marketing,3,Tech Mahindra (formerly Mahindra Satyam)
6.872538,-0.28624564,3.883359,Planificacion y Control de Costo,11,Nestlé
-8.773989,-5.6173005,-7.737725,Academic Director,8,Nacional Seguros Patrimoniales y Fianzas S.A
-8.206447,13.72839,-5.9105473,trade marketing,4,Mojix
-17.253984,-7.298593,3.6355033,Senior Data Scientist,12,Schweizerisches Rotes Kreuz
17.461798,-3.847503,3.9109986,Gestor de Calidad,6,Banco Mercantil Santa Cruz S.A.
-16.928907,-9.328763,13.523387,Data Analyst ,8,IMCRUZ
-10.875441,2.0705473,1.6903912,Automotive Technician,7,TECorp Nacional Vida S.A
-2.2700615,8.87689,-9.917336,Founder & Chief Technology Officer,13,Banco Bisa S.A.
17.956104,2.8115642,4.184322,Gerente Comercial División Masivos,0,IPDS
15.726746,8.267236,-2.164384,Gerente TI,10,Datacentersuite
-0.6425442,-4.243901,0.822086,Académica,3,Capital Auditors & Consultants S.L.
15.080589,-9.701374,9.001646,Analista de Recursos Humanos,9,GLOBAL YOU COACHING ACADEMY
-5.9669666,9.820156,-2.8280134,Strategic Alliances & Business Development Manager LATAM,17,Kimberly-Clark
3.910248,-2.0814497,2.3482413,Especialista ecommerce ,3,Banco Mercantil Santa Cruz S.A.
24.243465,2.8840857,-3.661342,Gerente Comercial,18,Capacydeh Srl. Consultora Multidisciplinaria
14.785136,6.232409,3.6555452,"Jefe de ventas interior, zona NOA, NEA,Patagonia Este",0,Sintesis S.A.
3.8051293,-8.714774,-10.457203,Director Administrativo G.A.M.W.,14,Andes Business Solutions
0.43445697,9.223355,-3.4635127,Owner,17,Autónomo
6.381856,-11.641242,3.9547286,Analista de Sistemas Senior,19,PRH BOLIVIA
1.5128818,-9.447585,-2.579398,Consultor en recursos humanos,14,The Coca-Cola Company
16.691729,2.01218,-0.4159643,Encargada de Almacén,0,La Promotora EFV
-7.491443,7.3299026,-2.36147,Head of Agile Center of Excellence & Transformation Leader,7,JURART SRL Consultoría Multidisciplinaria
-11.809183,-10.512781,0.009550503,VP of Data Science,8,Prime Technologies Ltda
9.668914,-7.2196608,0.23646528,Prevencionista SSMA,19,PayPal
15.302771,-10.877262,5.6930027,Analista de Talento Humano,9,Dismatec S.A.
5.006121,-8.720442,-9.860878,Directora General de Investigación,14,GARAGES FOOD TRUCKS
9.14447,-1.63491,5.1545486,Jefe de Planificación de Cadena de Suministro,6,RED DE ARTICULACION DE CAINCO EL ALTO SRL
7.604572,-9.256861,7.0232525,Responsable del Área de Sistemas de Evaluación,19,Red PAT
15.871378,-1.3106462,-2.322733,Coordinador de Gente y Gestión,6,Cerveceria Boliviana Nacional SA - Una empresa de AB Inbev
-6.6409674,11.170658,3.391817,Support and Operator mainframe & distributed systems,17,Oxford HR
16.073462,-3.7047157,6.8918486,ENCARGADO DE PROYECTOS,6,Entel Bolivia
9.347578,-0.028689552,9.551546,Analista de importaciones,11,impuesto
-8.320622,-6.6674204,-12.930963,Director,8,UCB - Sede Cochabamba
11.262749,-5.1608257,6.4645987,Docente Titular en Ingenieria de Sistemas,6,NTT DATA
-18.69829,-0.89061624,2.2550063,Software Engineer at BI X,1,Consultale a Pedro
2.9943488,-8.089339,-3.29698,Profesional de seguridad y salud en el trabajo,14,Vuela.bo
-11.042353,4.46562,8.556602,Principal Solutions Engineer at Dataiku | Helping Organizations Adopt Enterprise AI/ML,15,HANSA Proyectos & Servicios
1.4529877,12.649819,5.371708,"Head of Build Caribbean, Panama, El Salvador, Venezuela & Honduras",17,Fernández & Cia
-7.789577,1.7059572,-16.732573,CEO,16,Galvanize
15.467942,11.587626,-1.3895229,gerente,10,IPMA Young Crew Bolivia
21.05907,-4.24707,-5.1237416,Asesor Comercial,9,Home Gadgets Maspormenos Cia. Ltda.
-5.0866814,8.346636,-6.669831,Community & Events Manager ,17,ISSA Concretec
-16.113024,7.87093,-6.830277,Business Development Manager,16,Prolega S.A.
-3.8730068,9.307781,-12.838233,CEO & FOUNDER,13,Compañia Industrial de Tabacos S.A. CITSA - AIDISA
-5.0225964,1.0448006,-4.281927,Coordinator SGI,4,Yanbal
7.519041,-11.198485,-3.9106996,Coordinador de programa,14,Protel Srl
16.400543,1.2131945,6.5095224,encargado activos fijos y seguros,18,
16.684175,7.200777,2.9643621,Sub-Gerente de Linea,0,Farmacorp
-12.978545,0.43971357,-6.847131,Senior Core Manager,16,YO/TU Responsables
-20.205643,4.136683,-1.3062449,Senior Software Developer,15,Textilón
16.45707,-6.300629,-2.5069647,Responsable de Certificacion,6,BM Group Bolivia
2.1087043,-10.3868685,2.4100246,Consultor en Identidad Digital,3,Universidad Catolica Boliviana San Pablo
3.6247327,-8.450637,-0.6232286,Consultor independiente en estrategia empresarial,3,CIS Latam
6.1455817,-8.400084,-11.560498,Director de Postgrado,14,Naow Group
-6.8800087,4.4904456,-11.289633,Chief Commercial Officer,4,Metódica Consultora
-6.764413,-6.6770816,-10.302641,Director Industrial,8,SERMISUD S.A.
-8.929648,-0.117533945,5.4348025,Senior Business Analytics,1,REMAX Accion
8.561792,-4.890494,-1.0311306,Secretario Municipal de Obras Públicas y Desarrollo Productivo,3,
-7.1878123,5.9635754,-2.2845612,Project Services Lead,7,Bata Group
6.9595027,-5.9644475,-2.4303398,Asesor Gral. de Comunicación y Marketing Político ,3,FUNDACIÓN JILAÑA 
14.054856,3.7716117,-10.238132,Gerente General,10,Panamerican Business School
-12.676454,-0.26499024,-2.0540228,Technical Lead,7,UCAM Universidad Católica San Antonio de Murcia.
7.8865657,-11.439591,6.9122715,Analista de Comunicación,19,ETIKA Desarrollo Organizacional
2.8631232,-1.0534743,4.6771193,CONSULTORIA SISTEMAS VIRTUALIZADOS,11,
3.4116445,-8.792731,5.96243,Gerente División Tecnología e Información ,3,BNB SAFI S.A.
23.748915,-0.0032256455,3.6024752,Jefe de Planta,18,PS Solutions
-12.782354,1.1088339,-7.3886347,Senior Delivery Manager,16,Mojix Engineering
17.577057,-10.467391,4.583087,Coordinadora de Gestión del Talento,9,4D Business Consulting 4DBC
18.009487,0.042705517,7.703987,Gerente de Cadena de Suministro ,18,POSTGRADO DE DERECHO
6.2949915,-3.7885466,7.0993047,Encargado de Inteligencia de Mercado,6,Sánchez Peña y Asociados
5.217478,-5.093304,10.886689,Analista Senior de Ciencia de Datos,19,USFA
-12.525609,5.508659,2.474975,WCC Advanced Networks Engineer,2,Human Value - BPO Center
13.266513,-12.103733,-4.8698177,Encargada Administrativa y Financiera,19,Autónomo
-13.714448,5.0112624,-2.844096," Project Leader, WARA ERP Consulting",7,Liquidadora de Ex AASANA
17.015224,3.4224153,7.892394,Ejecutivo de negocios,0,"Spear Energy Solutions, LLC"
-3.8245118,-4.913939,-9.741822,General Manager,4,SOCIEDAD ANONIMA COMERCIAL INDUSTRIAL (SACI)
-14.084694,0.96062785,-4.745953,Senior Consultant,1,"Holding - AutoStar, Subaru Bolivia, Royal Enfield, Puntomaq, Transalpina"
-8.424519,3.2095048,-10.125519,Chief Marketing & Communications Officer at FERCOGAN.srl,4,Cognistx
21.732515,4.447703,4.459546,Gerente de Ingeniería,0,Tigo Bolivia
19.015509,4.7544336,3.3033352,GERENTE CONSTRUCCIONES,0,Motion Displays
10.6283,7.3370504,6.8668685,Lider Nacional del Canal de Ventas Mobile - Operaciones Comerciales,10,
-6.8800087,4.4904456,-11.289633,Chief Commercial Officer,4,Eduardo S.A.
-16.290567,5.339158,-1.9868053,Product Designer,7,Caja de Salud de la Banca Privada
7.889681,-8.396136,-11.34925,Director de Recursos Humanos,14,YPFB Corporacion
20.300447,8.061266,7.293219,Ejecutivo de ventas,0,Sintesis S.A.
15.467942,11.587626,-1.3895229,gerente,10,GEDESA Ltda.
24.628593,2.9848056,4.8587704,Jefe de ventas,18,FAL Automação Industrial LTDA
12.577443,-9.02627,8.52142,Analista de Seleccion de Personal,9,Eco Building Technology
13.742838,-0.536544,3.684873,Socia en Desarrollo Inmobiliarios ,6,JYC ASCENSORES
-19.393028,0.8220147,2.624842,Software Analyst,5,PR1ME S.R.L
-3.4981802,-8.072799,-2.6464982,Consultor Senior,8,sidecop bolivia
-10.39182,6.299254,-8.749931,Purchase Manager,7,Konami Digital Entertainment
-9.709504,-3.978928,-9.537943,Services Director,8,Unidad Mixta Municipàl Patrimonio Histórico PRAHS
19.551508,0.09395684,-0.015976591,Miembro del cuerpo docente,18,Sintesis S.A.
13.54901,3.5433574,-9.573262,Gerente General,10,Unosquare
2.5244145,-10.708902,0.35411194,Investigador en ciencias / Consultor,3,Marketing House inmobiliaria
20.49404,0.89006627,-3.7668936,Ejecutiva Comercial,18,Statuspal
13.651689,4.978287,-9.429902,GERENTE GENERAL,10,Alicorp
4.213326,-8.110571,-0.75143105,Consultoría y Servicios Empresariales,3,Unión Agronegocios
22.71071,-3.2205057,9.603365,Jefe de recursos humanos,9,Universidad Tecnológica Boliviana
6.385417,-0.8423631,-9.983486,Director de obra,14,Beer Garden
1.730538,-1.8704315,-0.033083674,Ingeniero Interventor (Sector Infraestructura),3,VAQUILA & ASOCIADOS 
14.553464,-1.5676359,-9.708965,Docente,6,ABELCO S.A.
10.195365,-6.731263,11.244871,Analista de soporte comercial,19,ETS-Estudio Tecnico en Seguros S.R.L.
1.7513709,-0.724302,-8.141511,CEO Architectura & Diseño.,4,Banco Nacional de Bolivia S.A.
6.9346333,-3.7190585,4.6680207,Encargado de planificación de logística,6,Embol S.A.
20.300303,8.0613985,7.292893,Ejecutivo de ventas,0,FEXPOCRUZ
-5.231994,3.3064232,-3.0337455,Language Training Supervisor,7,Blue Star Ltda
6.0049896,-1.2830994,-3.6484945,"Jefa Marketing, Comunicación y Eventos",3,Belcorp
7.6562276,-11.154306,5.255872,Analista Senior de Eventos,19,Cruzimex Ltda
19.77025,7.371067,5.866951,Asesora de Ventas,0,Integral Energy
-7.493787,-5.236929,-1.8655274,Project Manager,8,PIL Andina S.A.
-7.369727,4.1786556,-3.3459122,Energy Project Manager,7,SERNAP-PN ANMI AMBORÓ
5.2792897,-3.2817094,10.33434,Gestión de la información y Base de datos,11,Banco Unión S.A.
4.5594263,1.6565745,8.181123,Líder de transformación digital y dirección ágil,11,TOTAL E&P BOLIVIA
12.1710005,-4.7371254,-9.936002,Diplomado en Derecho Laboral,11,Tigo Bolivia
7.220711,-2.4984882,-4.234328,Jefe Nacional de Route to Market,3,Moròn Auditorias y Consultorias Integrales S.R.L
10.840337,-7.404576,-0.33245173,Fundadora y Editora en Jefe ,19,GRUPO LACORP
15.263425,2.0221357,9.436446,Jefe de aseguramiento de la calidad,0,IMPOMIN 
20.300503,8.06164,7.293183,ejecutivo de ventas,0,PIL Andina S.A.
10.598866,5.898865,2.1803033,GT Departamento Técnico Vial - Gerencia Vial,0,NEUROCENTER BOLIVIA
10.901637,5.1673527,9.99375,Analista de Reclutamiento y Seleccion,11,evoluxia
7.412086,5.899857,5.3010287,Profesor de Medicina ambiental y Toxicología laboral ,11,PledgeMe
-8.894214,7.079254,-2.0761516,Manager Human Talent ,7,Santa Cruz Innova
13.031897,6.4061685,4.6816053,Gerente de Ventas DTT - Occidente y Centro,0,Udacity
20.226439,-0.7793294,3.604692,Jefe de Área de Saneamiento Legislativo,18,WSP
15.2570715,-2.0031235,-2.7896943,Coordinador de Obra,6,Millicom International Cellular (Tigo Bolivia)
-12.949404,5.4184766,9.027529,Lead Machine Learning Engineer ,15,Keter Solutions S.R.L.
2.6624002,-3.545374,3.3670657,Experto de E-Commerce,3,Urubo Lago Escondido
-3.3380938,4.6859474,3.0159752,Licensed Clinical Psychologist,2,Yanbal
7.5343494,-2.0659993,-11.694139,Director Ejecutivo,14,HUMAN VALUE BOLIVIA
5.9389253,-5.5398865,-9.858549,Director de operaciones Mexico,14,Banco Bisa S.A.
24.457602,0.92629105,2.7788959,Jefa de Puerto,18,Tigo Bolivia
7.5353084,-2.0663428,-11.694176,Director ejecutivo,14,TIERRA FUTURO S.R.L
24.629194,2.985614,4.858939,Jefe de Ventas,18,AIDISA BOLIVIA S.A.
22.306486,-1.8910549,3.4651978,JEFE DE DISTRIBUIDORA,18,Millicom (Tigo)
-8.253818,13.228098,-5.5281014,Sales,4,Constructora Nápoles
20.756191,-3.6435273,1.0245576,Jefe nacional de ventas,18,Lizza (YC W22)
11.356145,6.8052807,8.212473,Jefe de Gestión Integral de Riesgos,0,Wipagu Inversiones
-7.4926934,-5.2381306,-1.8665359,Project Manager,8,LUÁ Centro de Orientación Integral
6.4607997,-6.2754283,1.7071364,Servicio de atención al cliente,3,Ericsson
7.5353646,-2.066042,-11.694266,Director ejecutivo,14,IMCRUZ
-6.902741,-1.1100864,3.915386,Analyst of contracts,1,Procesadora de Alimentos Villegas
-7.0395956,1.7767932,-16.674076,CEO,16,Industria Metalúrgica Ferrotodo S.A.
12.602669,3.656705,-8.960522,Gerente general,10,Pan American Silver Corp.
15.468022,11.587809,-1.3894231,Gerente,10,
9.796112,2.799597,-1.8453916,Jefe Division de RR.HH,11,Pre Forte Pretensados y Hormigones S.A.
12.549555,-2.8129218,-2.6637309,Liquidador de Distribucion OPL,6,Faropsico Consultores Srl.
10.939775,-5.154018,10.665576,Analista de Riesgo Operativo,19,Proyectos y Construcciones Sustentables LEED 
7.363366,-3.3381627,-2.4418716,Gerente Comercial y Marketing,3,Khofisuyo
-6.671861,1.4220431,-17.700092,CEO,16,Caem LTDA
7.6150036,6.7398305,4.789884,Neuropsicólogo clínico,11,USFX
20.658005,1.3209962,-3.591562,Pasante Comercial,18,Mojix
17.407019,-0.83042145,1.7849176,Ejecutiva Corporativa Adquirente,6,Atlantica Hotels
21.42047,-1.1712334,-4.225797,Ejecutivo Comercial ,18,CONSULTORA
-15.890019,2.715212,-7.9642367,SALES PMO SPECIALIST,16,Industrias Ferrotodo Ltda.
7.271449,-12.128202,-8.783662,Coordinador Administrativo,14,Universidad San Francisco Xavier de Chuquisaca
-1.1165051,-10.513206,-2.28353,Consultor superior,3,BlinkTrade LLC
9.543429,2.9728482,12.676563,Soporte Base de Datos e Infraestructura,11,Servicios Tributarios y de Gestión
10.8888235,3.6869943,4.3853707,Médico Ocupacional - Coordinador Medico en GEO AUTOMOTRIZ (Grupo Empresarial del Oriente),0,Universidad UCATEC
1.4564732,-11.968836,-2.193206,Consultor Senior y Representante Legal,3,3 Arquitectos Estudio
10.730156,-5.86767,10.725053,Analista de Mantenimiento,19,Sinohydro
24.790138,-0.05698983,3.114647,Jefe de Almacén,18,Tan Holding srl
8.249462,-5.281113,4.090841,Jefe Logistica Comercial,6,Autónomo
13.187847,4.3996935,-10.534698,Gerente General,10,Universidad Catolica Boliviana San Pablo Regional La Paz
3.220514,-8.065571,6.1138673,Gerente de Tecnologías de Información y Comunicación,3,GAN - Gestión Ambiental de Navarra / NIK - Nafarroako Ingurumen Kudeaketa
13.187847,4.3996935,-10.534698,GERENTE GENERAL,10,Gobierno Autonomo Municipal de Cobija
7.6335583,3.4574883,2.4618628,Capacitación y Certificación de personas,6,Senzano's Construction Company
20.863466,7.574918,-2.2661397,Gerente propietario,0,Mojix
13.683063,6.086599,0.64335585,Gerente Regional Cochabamba - Oruro,0,"KG Technologies, Inc."
8.554663,-7.143936,-8.142106,Superintendente de obra,14,Autónomo
-3.4561942,1.6343195,-7.326443,Country Manager,4,UPCET.UAGRM
15.601071,-4.1287975,2.0087702,Gerente Logista & Distribución Nal.,6,Christian Automotors - Ford Bolivia
16.857014,-5.6652293,-2.1642203,RESPONSABLE DE CAPACITACION,6,Imprenta Rosa Betania
13.187847,4.3996935,-10.534698,GERENTE GENERAL,10,INVAP
9.130842,-0.52556974,-2.8694584,Gerente de Banca de Empresas e Instituciones,3,Datec Ltda.
6.374009,-7.8397565,2.5906136,GERENTE GENERAL OUTSOURCING Y DESARROLLO ORGANIZACIONAL,3,Universidad Franz Tamayo
10.692398,-1.1825707,-1.9253528,Asesora Financiera,6,The Canvas Group
